"","peak","DATE","avg_CO2","avg_deltaCO2","avg_CH4","avg_deltaCH4","Site","chamber","Design"
"25",61,"2021-06-28",727.903119167778,-17.4328327974444,4.4961868348,-52.3389252326667,"LP",9,"REF"
"26",62,"2021-06-28",1019.22112188889,-20.2572218202778,9.2618153579,-59.8178662697778,"LP",9,"REF"
"27",63,"2021-06-28",1244.11887837778,-21.8833676199444,13.79867818,-62.479539384,"LP",9,"REF"
"28",64,"2021-06-28",845.396212731111,-18.8403113242222,1.96384352258889,-19.9871879331111,"LP",10,"REF"
"29",65,"2021-06-28",1314.96406122222,-22.2842925371667,1.82445030202222,-15.4875916407556,"LP",10,"REF"
"30",66,"2021-06-28",1619.62943486667,-22.9962717074167,1.77345668617778,-16.6225042567778,"LP",10,"REF"
"31",67,"2021-06-28",710.47522234,-16.0501184281667,2.1005587943,-22.0686333885556,"LP",11,"REF"
"32",68,"2021-06-28",886.663854867778,-16.8219718754167,2.40299142792222,-37.7427413394444,"LP",11,"REF"
"33",69,"2021-06-28",1145.52140251111,-19.0373808619722,2.70877670284444,-34.1001152841111,"LP",11,"REF"
"34",70,"2021-06-28",897.452649122222,-17.8031096321111,3.11579775875556,-38.9121556616667,"LP",12,"REF"
"35",71,"2021-06-28",1290.71919622222,-19.9236541221111,4.21912094032222,-47.2385405497778,"LP",12,"REF"
"36",72,"2021-06-28",1643.50948834444,-21.7613804880278,5.08875846933333,-51.8378800644444,"LP",12,"REF"
"37",73,"2021-06-29",681.204245104444,-17.0676343086667,1.95329749777778,-32.5010673172222,"FH",1,"BDA"
"38",74,"2021-06-29",1031.64926273333,-21.0516282876667,1.86002422896667,-29.909201681,"FH",1,"BDA"
"39",75,"2021-06-29",1364.09367806667,-22.7629610232778,1.84872943145556,-23.5058799511111,"FH",1,"BDA"
"40",76,"2021-06-29",777.182343654444,-18.3776937343333,2.0020946133,-33.5991561203333,"FH",2,"BDA"
"41",77,"2021-06-29",1359.95888984444,-21.3281193969444,1.9657523888,-27.084311117,"FH",2,"BDA"
"42",78,"2021-06-29",1948.50478741111,-23.11869225825,1.94590162187778,-26.4074821168889,"FH",2,"BDA"
"43",79,"2021-06-29",872.209383903333,-18.9064928450556,1.89407065892222,-31.5130216366667,"FH",3,"BDA"
"44",80,"2021-06-29",1379.82572216667,-21.5764646490833,1.79762475091111,-31.0326402873333,"FH",3,"BDA"
"45",81,"2021-06-29",1638.61908944444,-22.27876407675,1.73960828944444,-27.9794646874444,"FH",3,"BDA"
"46",82,"2021-06-29",779.098498188889,-17.8001094151389,1.99799598901111,-46.2714797717778,"FH",4,"BDA"
"47",83,"2021-06-29",1346.7005765,-20.1467957537778,2.0164275292,-29.9838973698889,"FH",4,"BDA"
"48",84,"2021-06-29",1884.49404315556,-21.1558231669167,2.04158927506667,-36.1827726506667,"FH",4,"BDA"
"49",85,"2021-06-29",824.399150602222,-18.8226172807222,1.97669388618889,-24.208892867,"FH",5,"BDA"
"50",86,"2021-06-29",1405.60982083333,-22.2863351277222,1.96652154371111,-27.8662727674444,"FH",5,"BDA"
"51",87,"2021-06-29",1950.12484401111,-23.5252795675278,1.96908453232222,-28.1967888658889,"FH",5,"BDA"
"52",88,"2021-06-29",905.058067193333,-18.8720248506667,2.07806905856667,-21.2314510368889,"FH",6,"BDA"
"53",89,"2021-06-29",1381.17096133333,-20.9656135014444,2.13181725931111,-26.1907664142222,"FH",6,"BDA"
"54",90,"2021-06-29",1819.3752339,-22.1396865460278,2.3389070757,-24.9106259825556,"FH",6,"BDA"
"55",91,"2021-06-29",707.694905083333,-18.3870950196667,1.89511787147778,-49.1193605654444,"FH",7,"REF"
"56",92,"2021-06-29",1204.85449145556,-22.3746493962222,1.89127336223333,-21.9201481111111,"FH",7,"REF"
"57",93,"2021-06-29",1635.6457455,-23.7793789313333,1.89176008738889,-21.7022202194444,"FH",7,"REF"
"58",95,"2021-06-29",748.89491578,-18.7640379393611,1.86759443982222,-33.5370966941111,"FH",8,"REF"
"59",96,"2021-06-29",1168.04917432222,-22.3654160534722,1.8691934647,-26.8216443931111,"FH",8,"REF"
"60",97,"2021-06-29",1554.99631946667,-23.7877125650278,1.85208279917778,-19.4900575081111,"FH",8,"REF"
"61",98,"2021-06-29",847.709193266667,-20.0329069208333,2.02837272288889,-48.8131501215556,"FH",9,"REF"
"62",99,"2021-06-29",1329.79579061111,-23.5384140117778,2.19333765932222,-33.095237211,"FH",9,"REF"
"63",100,"2021-06-29",1748.21691771111,-25.2400682789722,2.32330744704444,-47.365352154,"FH",9,"REF"
"64",101,"2021-06-29",830.793379621111,-19.6125364556111,2.0027647582,-38.1108886052222,"FH",10,"REF"
"65",102,"2021-06-29",1320.06766591111,-22.7745724098056,2.13791876847778,-48.4084687075556,"FH",10,"REF"
"66",103,"2021-06-29",1746.53112995556,-23.9686185876389,2.27189184295556,-33.8922687252222,"FH",10,"REF"
"67",104,"2021-06-29",786.775797678889,-19.4623219502778,2.43610041146667,-45.4600200833333,"FH",11,"REF"
"68",105,"2021-06-29",1209.13101618889,-23.0149293029167,3.068628113,-56.1926005188889,"FH",11,"REF"
"69",106,"2021-06-29",1622.03569215556,-24.6744481460556,3.61502180214444,-60.7450303531111,"FH",11,"REF"
"70",107,"2021-06-29",1396.68325863333,-21.9017781265278,1.85316678884444,-25.6808887162222,"FH",12,"REF"
"71",108,"2021-06-29",2544.09819667778,-24.1992650611389,1.73969356726667,-23.5440205811111,"FH",12,"REF"
"72",109,"2021-06-29",3467.32789178889,-25.05560685925,1.67232442023333,-32.2840667397778,"FH",12,"REF"
